zip_code,shape_area,shape_len,geometry,RCDTS_clean,neighborhood,RCDTS,school_name,city,pct_eng_prof,pct_math_prof,pct_science_prof,num_unemployed_16_civilian_workforce,population_16_civilian_workforce,percent_below_poverty_level,unemployment_percentage
60621,104746821.155,42299.9201702,"POLYGON ((-87.62490520476929 41.76545344200694, -87.6249032956342 41.765370415423966, -87.6248992253263 41.76519393185285, -87.62489657966684 41.76506460431215, -87.62489397219935 41.76493508522777, -87.62489053403027 41.76476782610874, -87.62488846856021 41.76466567134345, -87.62488677891031 41.76458270102428, -87.62488524910326 41.76450859481536, -87.62488256636033 41.76436919562383, -87.62488135139407 41.76430637104108, -87.62488119080174 41.7642944051907, -87.62488119125875 41.764290974828775, -87.62488116802085 41.764286418872985, -87.62488106871378 41.764275441093424, -87.62488015049163 41.76417897375371, -87.62486950907605 41.763696872530865, -87.62486946379634 41.763694429579594, -87.62486537205177 41.76350984980253, -87.62485322260483 41.76295496055314, -87.62484032771636 41.76240783314527, -87.6248328415605 41.76207215853509, -87.62482908335622 41.761873997052625, -87.62482637118569 41.76173072787425, -87.62482078995966 41.76137843534743, -87.62481405877618 41.760964087487, -87.62480717184066 41.760617247537034, -87.62480076998582 41.760292996958974, -87.62479577559742 41.760053965005085, -87.6247848626931 41.759533331800036, -87.62477741361938 41.758891092209566, -87.62476782015011 41.75862700365239, -87.62476614565969 41.7585260585704, -87.62476449759787 41.75842599059941, -87.62475993192535 41.758254580883985, -87.62475798622971 41.758181570466455, -87.62502347344365 41.758179557441785, -87.62516925030447 41.75817491255006, -87.62526559986986 41.75817550638096, -87.62536883910816 41.75817614258526, -87.62539401706458 41.75817629772852, -87.62544318267143 41.75817484496425, -87.6255496883293 41.75817171332049, -87.62568307383508 41.75817066940742, -87.62579924752521 41.75816839389746, -87.62582637517555 41.75816784696779, -87.6259647081937 41.758166860205115, -87.62608823383022 41.7581657821268, -87.62621918424351 41.75816288316768, -87.62637292344355 41.758160783349226, -87.62640690408324 41.758160333372224, -87.62696479782556 41.758191509273814, -87.62720168179372 41.75819082525881, -87.62757740594749 41.7581897304963, -87.62775164497451 41.758186520363886, -87.62800546844777 41.75818195913192, -87.62864017355571 41.758170567551495, -87.62902125897735 41.75816511079802, -87.62929076415102 41.758161054320766, -87.62962355142388 41.75815491514234, -87.62987227989085 41.758150345589286, -87.63021593550435 41.75814580815181, -87.63044230284355 41.758141567803456, -87.63055686128368 41.7581394144547, -87.6308704959637 41.75813521273049, -87.63137723726581 41.75812834739763, -87.631618145013 41.75812507141865, -87.63204532964521 41.75811700502812, -87.63205211169533 41.758116881658864, -87.63206145903332 41.75811671902508, -87.63223151914625 41.758113503601045, -87.63251415160691 41.75810875075925, -87.63286521836412 41.758103482595445, -87.63327390934535 41.758097356204814, -87.63342508389273 41.75809509356618, -87.63367541631361 41.75809126744516, -87.6336788259783 41.75809120537579, -87.63387160986365 41.75808801605708, -87.63403697277987 41.758085262760545, -87.63420721046234 41.758082621722245, -87.63428030516508 41.75808147464789, -87.63448530096042 41.75807753477196, -87.63469161755137 41.758073547639796, -87.63505577671883 41.75806747364225, -87.63540523431956 41.75806185840408, -87.63570167887165 41.75805756697548, -87.63592843809549 41.75805427797833, -87.63622917537566 41.75804965380275, -87.63642902408154 41.75804718913095, -87.63651410261416 41.75804614033561, -87.6365915645557 41.75804455189136, -87.63675378177255 41.75804122728837, -87.63694974434767 41.75803884799331, -87.63719698915178 41.758035845422455, -87.63752974756954 41.75802891425682, -87.63767170175701 41.75802516402003, -87.6378934681123 41.75801931630453, -87.63817907981101 41.758016873377905, -87.63843945204545 41.75801328939629, -87.6385926036568 41.75801119668031, -87.63884221403039 41.75799956052114, -87.64179259536478 41.75810893415404, -87.64300308457122 41.75786198189498, -87.64422548158751 41.75774118814852, -87.64469924536377 41.75772627363271, -87.64482818324834 41.75772295694222, -87.64515857281324 41.75771445346573, -87.64543509758072 41.757711745391305, -87.64563391181747 41.757709862651694, -87.64594255922795 41.757705671854794, -87.64604412735576 41.75770488032087, -87.64632016828475 41.757702771362936, -87.6466530375722 41.75769545788685, -87.64691075463716 41.7576898076216, -87.64720625563955 41.75768446525855, -87.6472543872455 41.757683600224205, -87.64754937332872 41.75767839075834, -87.64786108314856 41.75767566806698, -87.6483843973862 41.75767107748059, -87.6484653273351 41.757670654164144, -87.64880942593683 41.75766888996872, -87.64907524080714 41.75766690614075, -87.64928559754772 41.75766533162135, -87.6496739105299 41.75765529356034, -87.64967937349833 41.75765516130123, -87.6500397514444 41.75764586153868, -87.65028810134062 41.75764209636564, -87.65054693590089 41.757638174176996, -87.6508914758213 41.757632756308894, -87.65090698191027 41.75763249186845, -87.65131519493161 41.757626106671516, -87.6514972350833 41.757626665829655, -87.65171072018589 41.757627274401436, -87.65208667467618 41.7576213532423, -87.65209943245002 41.757621154277736, -87.65246318067072 41.75761535218824, -87.65253777823106 41.75761414747987, -87.65259775013809 41.757613185599475, -87.6527118682812 41.757610897702186, -87.65293405258953 41.75760688986919, -87.65330431612762 41.757601946628704, -87.65331303994658 41.75760183349703, -87.65392322027924 41.75759345147054, -87.65392205046045 41.757621024376505, -87.653924941217 41.75771176803295, -87.65392702585066 41.75778864858233, -87.65392861170595 41.75784680950099, -87.6539308677206 41.75792819106033, -87.65393346273386 41.75802269286552, -87.65393428148003 41.75805280303784, -87.653938703596 41.75821394677085, -87.65394346318533 41.758388128803674, -87.65394627109686 41.75857360510745, -87.65394783611094 41.75868242553418, -87.65394869019514 41.758743958465395, -87.65394936539263 41.758857109759475, -87.65395315651051 41.759022449015966, -87.65396121611526 41.759186111828065, -87.65396642115351 41.75934588801027, -87.65396836970214 41.75948777999733, -87.65397330951112 41.75959631964188, -87.65397979422286 41.75973897854057, -87.65398119012319 41.75990556591238, -87.65398110326775 41.7601500283084, -87.65398685754414 41.76036205917129, -87.65399186318557 41.76050951272251, -87.65399753277639 41.76067736063493, -87.65400386123031 41.760876689001485, -87.654008813577 41.761032621808226, -87.65401701852241 41.76129027752946, -87.65402048562608 41.761416811114906, -87.65402711553502 41.761657003141565, -87.65403224106961 41.76186960736033, -87.65403239831525 41.76187556326589, -87.6540386244421 41.762133180237846, -87.65404137527996 41.76232762996246, -87.65404252377085 41.762409828737646, -87.65404738016764 41.76256449863108, -87.65405404497456 41.7627771119167, -87.65406044860417 41.76298313662333, -87.65406637245894 41.763172171412336, -87.65406879635954 41.76323777509601, -87.65407585366616 41.76342698134328, -87.65407818928846 41.763587837977596, -87.65408067724121 41.76375511776821, -87.65408285313183 41.763903185651614, -87.65408873037816 41.764065409247685, -87.65409133708198 41.764144926346795, -87.65409340566096 41.76420602702445, -87.6540957370196 41.76431507156248, -87.65409909193237 41.76446959567196, -87.65410045556968 41.7644828309051, -87.65410350015408 41.764597341230825, -87.65411187999707 41.76491144851514, -87.65411569522392 41.76505711039776, -87.65414350640859 41.76611811157306, -87.65416110878974 41.76676386631799, -87.65416344926201 41.7668720609224, -87.65416559217032 41.766971279584105, -87.65418399035691 41.76768756760435, -87.6542068278993 41.768573754156314, -87.65421110847396 41.76869277169533, -87.65421657348818 41.768845332773054, -87.65422528881321 41.76917640094895, -87.65425735481578 41.77039379615955, -87.65426143535014 41.77051434938821, -87.6542653978683 41.77063229538069, -87.65427405138588 41.77096572382461, -87.65428475547242 41.771344663947936, -87.65428689637208 41.771426648772156, -87.65429900326586 41.77186018224002, -87.65429943208325 41.771878708733176, -87.65430621383858 41.77216714687507, -87.6543096705536 41.77233295015218, -87.65431910175273 41.772780380961166, -87.65432489476343 41.77305492700018, -87.65433458218608 41.773415584619315, -87.6543453180323 41.77381927919148, -87.65435458537455 41.77415375368913, -87.65435767801087 41.774267193577955, -87.65437534680994 41.77495907938454, -87.65439204125514 41.775586907945105, -87.65439813055241 41.775816064999006, -87.65440204151648 41.77597361097884, -87.65440599923626 41.77613368183165, -87.65444503245253 41.77763641277413, -87.65445163854217 41.77779219012249, -87.65445642060708 41.77790536531255, -87.65446523489759 41.77820646697064, -87.65446639840566 41.778245552027215, -87.65447454858132 41.77852260932013, -87.65448822585222 41.77904385885619, -87.6544912607706 41.77915938353127, -87.65449905975757 41.77945584138656, -87.65450195990188 41.77960844103611, -87.65450453949664 41.779742734540946, -87.65451272370275 41.78006529147227, -87.65452319794366 41.78047661274233, -87.6545459366183 41.781320699650124, -87.6545500175171 41.781427394363234, -87.65455458233096 41.78154740189876, -87.65457145948204 41.78234235759905, -87.65459168720287 41.78313958387424, -87.65459434938474 41.783245309490844, -87.65459773778235 41.7833794708344, -87.65460614399595 41.783698379727866, -87.65461644155802 41.78408821179904, -87.65463872662816 41.784975599892846, -87.65464149696034 41.785064009574306, -87.65464207549084 41.785068239261435, -87.65464433118406 41.78513598183932, -87.65465028995443 41.78540193886856, -87.65465702983523 41.78570162691785, -87.65466287784955 41.785960640625206, -87.654669438817 41.78625289065217, -87.65467346159333 41.786431293735355, -87.65467617881411 41.78655257955771, -87.65468039998622 41.78679555639008, -87.65468443310512 41.786885949782864, -87.65468961058866 41.787003463234804, -87.65469390807107 41.78721479931259, -87.65469633521612 41.78734283426851, -87.65469687459951 41.78737165242503, -87.6547013310936 41.787609663352846, -87.65470606875265 41.78781405846917, -87.65470728385117 41.78784496673797, -87.65470967002412 41.787907193576935, -87.65471041761826 41.787926764512115, -87.65471525938338 41.78805182363623, -87.65472320985609 41.78827144111193, -87.6547294042849 41.788442089596316, -87.65473624517313 41.78863129371045, -87.65473746958166 41.78870649409691, -87.65473890543068 41.788796323799936, -87.65474113019462 41.78890523038243, -87.65474468331618 41.78907594607792, -87.65474976069439 41.78929343340892, -87.65475660208664 41.789573061044244, -87.65476174574201 41.789784155327574, -87.65476726395745 41.790008559960754, -87.6547725909711 41.79022657093638, -87.65477783493124 41.7904421927718, -87.65478002621832 41.79052302516262, -87.65478249897092 41.79061538465623, -87.65478631186589 41.790757945941245, -87.65479122304149 41.79094250085192, -87.65479614436921 41.79112609513811, -87.65480087599992 41.791303266068034, -87.65480527507388 41.79146679735645, -87.6548107170125 41.7916706202665, -87.65481600100803 41.79186843146914, -87.65481762559232 41.79192999560569, -87.6548218312938 41.792087569888494, -87.65482630549596 41.792254366283395, -87.65482864000732 41.7923460397624, -87.65483341836253 41.79253624716247, -87.65483920392398 41.79275609837247, -87.65484498219638 41.79298006595122, -87.65485141183817 41.79321539893998, -87.6548531449938 41.79328047688579, -87.65485722961213 41.79343220441509, -87.65486258706167 41.79368923859469, -87.65486462480726 41.79380198579074, -87.65467776540228 41.793800114038646, -87.6543847922414 41.79380403620355, -87.65412838108155 41.79380784426809, -87.65388004075304 41.79381128803434, -87.65364846307448 41.793814445991885, -87.65353252820483 41.793816009975885, -87.65326191988595 41.793820281307724, -87.65299770122373 41.79382365707656, -87.65272685287053 41.79382638792114, -87.65243859365792 41.79383176011152, -87.6523117957417 41.793834109310616, -87.6521545994614 41.7938361142583, -87.65178963096076 41.79384078233944, -87.65138231635463 41.793847997988856, -87.65122238590114 41.79385198781734, -87.6509147024686 41.79385968350628, -87.65037381111655 41.79387208395234, -87.65000960683396 41.79387035750554, -87.64983007203323 41.793869509124484, -87.64931644690367 41.793876605269816, -87.64900695512934 41.7938818973413, -87.64879448924965 41.79388444627948, -87.64859309985276 41.793886841161594, -87.64809697283737 41.793893487836364, -87.64774696421311 41.79389820529476, -87.6475831249275 41.793900794587934, -87.64721957523099 41.79390650012693, -87.64677993064718 41.79391221614883, -87.64637020937121 41.79391802660017, -87.64621781636495 41.79392018899973, -87.64567542330923 41.79393563214557, -87.64529823187016 41.79394135978525, -87.64515044735772 41.793944481137025, -87.64489827293899 41.79394983088035, -87.64431354841678 41.793959635187534, -87.64393421474873 41.793966634805706, -87.64373702880906 41.793970253773466, -87.64316704303056 41.79398033249352, -87.64298511740785 41.79398352054644, -87.6428591998927 41.79398572774672, -87.64271860996615 41.793988285075024, -87.64227846377672 41.7939962587459, -87.64176105918185 41.79400681154899, -87.6415044554225 41.79401138618405, -87.64105756193973 41.794019341551945, -87.64056441693387 41.79402800485752, -87.64031940327585 41.794032427052485, -87.6402994491206 41.79403277305734, -87.6401254078002 41.79403592221271, -87.64007306712814 41.79403686865477, -87.64004566877843 41.794037361466344, -87.63996354497951 41.79403881508201, -87.63993794308736 41.79403929170027, -87.63980351561968 41.79404171789178, -87.6396308307012 41.794044819564924, -87.63921918249706 41.79405245930354, -87.63877466471273 41.79406107920213, -87.6379907681302 41.79407480595719, -87.63785692613409 41.79407726132508, -87.63753781961293 41.79408309542973, -87.63703733079895 41.79409254904408, -87.63655276398066 41.79410146590471, -87.63598627353677 41.79411032371463, -87.63566556058446 41.794115373963486, -87.63560346034305 41.79411672547983, -87.63552181013323 41.79411853533602, -87.63545196942299 41.79412005943756, -87.63532512821811 41.794122856003476, -87.63517283093097 41.794126211704004, -87.63482442142988 41.794132161796334, -87.63473515034639 41.794133320616844, -87.63432473505802 41.79413867241545, -87.63415098414761 41.79414206098147, -87.63401798378347 41.794144653851916, -87.633815404278 41.79414849755975, -87.63365500514398 41.794151500294255, -87.6335681441424 41.79415363266385, -87.63326174235588 41.794161206935165, -87.6329893301029 41.79416250956545, -87.63274651278788 41.79416369132296, -87.6323910098955 41.79416769732956, -87.63225710435935 41.794169213017575, -87.63197144693231 41.794174576727755, -87.63181926607338 41.79417726963322, -87.63177961597528 41.79417798817371, -87.63165560471296 41.794180194732455, -87.63155884482495 41.794181936489544, -87.6313794856382 41.794185121837266, -87.63095694465864 41.79419266540169, -87.63075950104074 41.794196178580954, -87.63066318294265 41.794197894374435, -87.63051866818508 41.79420038575091, -87.63025490920799 41.79420516608408, -87.62975374692894 41.79421573628954, -87.62954489519151 41.79421967180354, -87.62929679452205 41.79422438110074, -87.62912326459193 41.79422765267142, -87.62861697308419 41.7942411783485, -87.6285228077606 41.79424372937683, -87.62849478307837 41.794244490197975, -87.62832107169513 41.794247513646724, -87.62811453359674 41.79425110331828, -87.62795098143111 41.79425402380876, -87.62780081541236 41.7942569434477, -87.62750807435127 41.79426263700202, -87.62700803413206 41.79427119883343, -87.6267868507292 41.79427593135411, -87.62634620964977 41.79428524007314, -87.6260491732467 41.79428807726396, -87.62569134249185 41.79430028103378, -87.62568709016587 41.794143363725645, -87.6256807272649 41.79389842474515, -87.6256730082746 41.7936000189009, -87.62566571444944 41.79328298193929, -87.62565536735808 41.79291342742242, -87.62565337184459 41.79284480817059, -87.62564763302309 41.792649791295865, -87.62563833593094 41.79227481047059, -87.62562899360857 41.791897276838434, -87.62562492383269 41.7917538622963, -87.62562265059665 41.79166718382008, -87.62561064483116 41.79125508355309, -87.6256067207762 41.79101180531983, -87.62560661790849 41.7910045325262, -87.62560649102798 41.7909960522098, -87.6256031000194 41.79078754802515, -87.62558532590106 41.79017988133621, -87.6255814075119 41.78999275098335, -87.6255777682286 41.78982016846743, -87.62556734438544 41.78943436725793, -87.62556199362922 41.78918748594288, -87.62555771395674 41.78898978857323, -87.6255350984529 41.788172346177824, -87.62551927419015 41.7875774798578, -87.62551328032303 41.7873622905846, -87.62550465621874 41.787052983627106, -87.62550164779051 41.78693309456718, -87.62550010249805 41.786870268197895, -87.62548749155847 41.78636664188727, -87.62547417937219 41.78584355364186, -87.62546552387332 41.785537017700264, -87.62545829387612 41.78528101394465, -87.62544797799272 41.78489205734626, -87.62542335770426 41.783963650337405, -87.62541651177371 41.7837127800014, -87.62540925969896 41.78344535952246, -87.62540407675053 41.783209977418835, -87.62539766258637 41.78291975697958, -87.62538289132084 41.7822426770391, -87.62537096971676 41.78188318437418, -87.6253610530131 41.78158147085275, -87.62535502173563 41.781173138641805, -87.62535705996729 41.78079789648312, -87.62536593683527 41.78044745082357, -87.62536999240167 41.78030205576216, -87.62537483773981 41.780058282789355, -87.62537789547704 41.779906926615574, -87.62537791328182 41.779905307885585, -87.62537899656242 41.77985012725255, -87.62536392900212 41.779266735262226, -87.62535763733726 41.779025445222885, -87.62535073540032 41.77875959150228, -87.6253424267378 41.77846831565113, -87.62534234928134 41.77846540612348, -87.62534068165911 41.77840705277634, -87.62534063334398 41.77840477457783, -87.62533266612066 41.77812576816398, -87.62533261538964 41.77812370963738, -87.62533095080113 41.77806508169676, -87.6253288365864 41.77803060033547, -87.62532414164876 41.7779507944498, -87.62531206403852 41.777788944031464, -87.6252986554044 41.77766138897329, -87.6252969123621 41.77765320029601, -87.62527816494936 41.777564416779235, -87.62525855668231 41.77742716358037, -87.6252467281886 41.77730261013113, -87.6252386801624 41.77719435301745, -87.62523231467264 41.777039864876095, -87.62523116443772 41.776944438932375, -87.62522910082215 41.77681876529068, -87.62522615559259 41.776686527116745, -87.62522369682483 41.77658343647182, -87.62522272807364 41.776428213573496, -87.62522135175345 41.77621338186699, -87.62521407258959 41.77604530349003, -87.62520827397344 41.77591255431525, -87.62519838304202 41.77569182409255, -87.62518891843123 41.77545913255165, -87.62518674201417 41.77534372134572, -87.62518414975435 41.77517273666958, -87.62518344847489 41.775126490936074, -87.62518276999074 41.775081562564345, -87.62518108299572 41.77496834943691, -87.62518039153532 41.7749244915079, -87.62517973010964 41.774881292824695, -87.62517815015796 41.774774968981404, -87.62517714904564 41.77470940154477, -87.62517422557295 41.7745919275037, -87.62515970130673 41.77400922528488, -87.62512771776638 41.772724287400706, -87.62508408622686 41.77097211631552, -87.62508201664237 41.77088692076447, -87.62501346635456 41.769340718812494, -87.62494235072677 41.769194037081846, -87.62494434712323 41.769139273445155, -87.62495036378148 41.76897215557859, -87.62494890299529 41.76889843430442, -87.6249468885763 41.76878156988622, -87.62494198481518 41.7686876026495, -87.62493389640504 41.76853307573352, -87.62492992440528 41.76849095412452, -87.62492184971218 41.768405255121564, -87.62491774479935 41.7683052550057, -87.62491571295755 41.7681567483002, -87.62491501488869 41.76811022882077, -87.6249137967235 41.76801773837564, -87.62491313340729 41.767934719511224, -87.62491231316896 41.76778605550175, -87.62491188183648 41.76771201192943, -87.62491163087651 41.767638189155626, -87.6249118535794 41.7675546535417, -87.62491205376374 41.767489780402265, -87.6249121404254 41.76746189865912, -87.62491212526857 41.76733341031611, -87.6249121351787 41.76718919737668, -87.62491232296436 41.76715212360293, -87.62491195916748 41.76696863744924, -87.6249134710001 41.766904457563385, -87.6249124484088 41.76686754108994, -87.62491248352778 41.76669775092924, -87.62491223238514 41.76666056460221, -87.62493227128331 41.76638839923949, -87.62493409083497 41.76623972445668, -87.6249270499974 41.76611997485754, -87.62492113320515 41.76598146062378, -87.6249154272826 41.765833728021185, -87.62491163915568 41.76573150683062, -87.62491153410426 41.76572771927719, -87.62490705186951 41.76553215999311, -87.62490520476929 41.76545344200694))",150162990252069,Englewood,15-016-2990-25-2069,Bass Elem School,Chicago,17.6,10.2,*,2148.0,11720.0,24.7,18.327645051194537
